, ab2B, ab3B, ab4B, ab5B, ac1a, ac1b, ac2a, ac2b, ac3a, ac4, Gr21a, Or10a, Or13a, Or19a, Or1a, Or22a, Or22b, Or22c, Or23a, Or24a, Or2a, Or30a, Or33a, Or33b, Or33c, Or35a, Or42a, Or42b, Or43a, Or43b, Or45a, Or45b, Or46a, Or47a, Or47b, Or49a, Or49b, Or56a, Or59a, Or59b, Or59c, Or63a, Or65a, Or67a, Or67b, Or67c, Or67d, Or69a, Or71a, Or74a, Or7a, Or82a, Or83a, Or83c, Or85a, Or85b, Or85c, Or85d, Or85e, Or85f, Or88a, Or92a, Or94a, Or94b, Or98a, Or9a, pb2A
CCCCCCCCCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCCC(=O)OCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCOC(=O)CCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCOC(=O)CC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC(=O)c1ccco1, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.205221382708, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCC[C@H]1CCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C[C@H]1CC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0229891602952, nan, nan, 0.249860493185, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.231086498275, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.078655021567, nan, nan, nan, nan, nan
C[C@H]1CCC(=O)O1, 0.095177563582, 0.0189880282589, 0.0, 0.0189919543665, nan, nan, nan, nan, nan, nan, 0.224477438336, 0.218453258074, 0.176086907106, nan, nan, 0.277093919772, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.049133871737, nan, nan, nan, nan, 0.249036161563, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.169305567528, nan, nan, 0.109110821015, nan, nan
C[C@@H]1OC(C)=C(O)C1=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCC[C@H]1CCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0723066343202, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCC[C@H]1CCC(=O)O1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.13230098227, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.576394515214, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0268410895682, nan, nan, nan, nan, nan
CCCCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.115940652268, nan, nan, 0.0829030502951, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0882217279672, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0435320183668, nan, nan, nan, nan, nan
CCCCCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.106262095756, nan, nan, 0.0823321497679, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.11249632867, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0260979123844, nan, nan, nan, nan, nan
CCCCCCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0930380240101, nan, nan, 0.0823321497679, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.10930674055, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322724552259, nan, nan, nan, nan, nan
O=C=O, 0.0, 0.0522985228803, 0.0, 0.0462087001341, nan, nan, nan, nan, nan, nan, 0.972957422325, 0.0584814064247, 0.107692952065, 0.0144926775756, 0.00710811821923, 0.0625378643889, 0.0, 0.070088025245, 0.0238891607866, 0.0525944557565, 0.0, 0.021221327495, 0.0, 0.0600665561732, nan, 0.0665740388799, 0.120137823664, 0.030319134111, 0.047532516114, 0.0, 0.114324649576, 0.0111628772031, nan, 0.0550764356827, 0.220643357593, 0.0125730989726, 0.0121467643955, nan, 0.00510177297748, 0.0759611132134, nan, nan, 0.0555730698936, 0.0294609812075, 0.110730695253, 0.0406385883777, nan, nan, nan, 0.0667652816201, 0.187973274283, 0.0550109910774, nan, nan, 0.0721154819497, 0.0181579338697, 0.0533688016483, nan, nan, 0.0, 0.117439565363, 0.0191764856479, 0.0175537586284, 0.00359622631277, 0.0836875791016, 0.0, nan
COc1nccnc1CC(C)C, 0.00901742886361, 0.0285058578318, 0.0, 0.012661302911, nan, nan, nan, nan, nan, nan, nan, 0.0696215826421, 0.0834136828197, nan, nan, 0.0659959628313, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0374757621935, nan, nan, nan, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, 0.109110821015, nan, nan
C1CCNC1, 0.039259995141, 0.164416665976, 0.0, 0.0222977034597, nan, nan, nan, nan, nan, nan, nan, 0.0424308059245, 0.155418436387, nan, nan, 0.0809264561689, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0314351741415, nan, nan, 0.221418084002, nan, nan, 0.0682282397525, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, 0.216553083549, 0.02328988771, nan, nan, 0.109110821015, nan, nan
smile not available - CAS: 6186-98-7, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0629663378663, 0.0532181410012, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.999732142857, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02328988771, nan, nan, nan, nan, nan
CCCCCCCC\C=C/CCCCCCCCO, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0125892857143, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCC\C=C\CCCCCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.396160714286, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
smile not available - CAS: 693-80-1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.039375, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCC\C=C/CCCCCCCCCC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.251428571429, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
smile not available - CAS: 6198-58-9, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, naan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.347426168381, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC(C)c1ccc(C)cc1O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.347426168381, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
O=C(c1ccccc1)c1ccccc1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.301389542293, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC(C)O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.269048302451, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CSCCC=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.249848543953, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC(C)[C@@H]1CC[C@H](C)C[C@@H]1O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.237130952984, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
